2016-10-17_13-44-22

,Creating agents: 1000,Using opinion dynamic: DEGROOT,Creating Social Network: Watts beta,Event Memory: 10 ,Objective Risk: 1.0E-4 
29,9.994978163652474E-5,2.565738595298557E-9,9.996391843749325E-5,9.994503777278042E-5
30,9.994978983445044E-5,2.469658790929862E-9,9.996391843749325E-5,9.994563822508692E-5
31,9.994977622979279E-5,2.0436327931233146E-9,9.99599734820679E-5,9.994616024255185E-5
32,9.994975712890017E-5,1.7290707649717608E-9,9.995905751471304E-5,9.99465363862558E-5
33,9.994975040485318E-5,1.504619335261421E-9,9.995714978194716E-5,9.994713237123155E-5
34,9.994972237252894E-5,1.194100409888757E-9,9.99556646552867E-5,9.994740841981962E-5
35,9.994972262653596E-5,1.027991850404241E-9,9.995494453686619E-5,9.994773485845204E-5
36,9.994969456574654E-5,8.840516700925084E-10,9.995489585324154E-5,9.994793107314104E-5
37,9.994969124003E-5,6.893876918406646E-10,9.995359512949134E-5,9.994847748716245E-5
38,9.994968033107738E-5,5.813098551285008E-10,9.995247327354012E-5,9.994857556575905E-5
39,9.994968093554947E-5,4.870228059854026E-10,9.995194229559944E-5,9.99487017891015E-5
40,9.994967664832881E-5,4.2096831036764075E-10,9.995194229559944E-5,9.994888470155641E-5
41,9.994966772791491E-5,3.12504102803921E-10,9.995120658725888E-5,9.994906752134946E-5
42,9.99496701374322E-5,2.882792708602467E-10,9.995120658725888E-5,9.994906752134946E-5
43,9.994967045430366E-5,2.6355406673993135E-10,9.995086955292487E-5,9.994919260026895E-5
44,9.994966463108435E-5,2.2472513491303444E-10,9.995073131103823E-5,9.994922452270022E-5
45,9.994966903974994E-5,1.8240086472018575E-10,9.995066384078515E-5,9.994934006762119E-5
46,9.994966187430191E-5,1.510529692348734E-10,9.995033440227325E-5,9.994937770500025E-5
47,9.994966171628989E-5,1.2819146482083665E-10,9.995032200834782E-5,9.994941814844003E-5
48,9.994966291523555E-5,1.0767865043055499E-10,9.995021003611937E-5,9.994943754383625E-5
49,9.994966034917192E-5,9.19962544257845E-11,9.995018031918872E-5,9.99494677842622E-5
50,9.99496591736106E-5,7.369662368673754E-11,9.995004285897965E-5,9.994951147981396E-5
51,9.994965977646111E-5,5.832329951746502E-11,9.995004285897965E-5,9.994953607906094E-5
52,9.994965862967985E-5,5.2543953285201556E-11,9.994992998321395E-5,9.994956409272059E-5
53,9.994965735647608E-5,4.3589315535598025E-11,9.994988355019781E-5,9.994956923141019E-5
54,9.994965648897858E-5,3.65671730014436E-11,9.994983688958472E-5,9.994957774738412E-5
55,9.994965685113602E-5,3.117081091593878E-11,9.994983688958472E-5,9.994959255791325E-5
56,9.994965652227913E-5,2.6108422735172897E-11,9.994977712205231E-5,9.994960023514231E-5
57,9.99496563981099E-5,2.4811135289871056E-11,9.994977712205231E-5,9.994960305957176E-5
58,9.994965574940148E-5,1.8989442895504065E-11,9.994974732378703E-5,9.994961468449905E-5
59,9.994965595177978E-5,1.7903101211257496E-11,9.994974732378703E-5,9.994961861925001E-5
60,9.994965560995713E-5,1.4741561876740847E-11,9.994972397464445E-5,9.994962580428356E-5
61,9.994965526207705E-5,1.2127502156146387E-11,9.994971347042985E-5,9.994962699259723E-5
62,9.994965511351506E-5,9.813932843716571E-12,9.994969845929791E-5,9.994963371863414E-5
63,9.994965499004625E-5,9.132309343807486E-12,9.994969773282603E-5,9.994963471245198E-5
64,9.994965495774592E-5,7.1935952954193525E-12,9.994968898238278E-5,9.994963927976884E-5
65,9.994965484605313E-5,5.803094400342485E-12,9.994968198747481E-5,9.994964130102577E-5
66,9.99496546696202E-5,4.750088937824667E-12,9.994967562904745E-5,9.994964287708829E-5
67,9.994965460440412E-5,4.315187371404793E-12,9.994967341196698E-5,9.994964334940106E-5
68,9.994965459275703E-5,3.947805627799659E-12,9.994967341196698E-5,9.994964483654885E-5
69,9.994965461752296E-5,3.3498263222625847E-12,9.994967005674651E-5,9.994964730336906E-5
70,9.994965447976929E-5,2.621991721327198E-12,9.994966447251546E-5,9.994964781914043E-5
71,9.994965444197707E-5,2.2456725468965717E-12,9.994966338957037E-5,9.994964839292273E-5
72,9.99496544432028E-5,2.1166744418904423E-12,9.994966338957037E-5,9.99496489348886E-5
73,9.994965443902253E-5,1.7283153838300838E-12,9.994966254093725E-5,9.994965048346057E-5
74,9.994965441607053E-5,1.4959747818452292E-12,9.994966151502386E-5,9.994965060082105E-5
75,9.994965439835049E-5,1.1936252009487732E-12,9.994965938592473E-5,9.994965111725514E-5
76,9.994965439568871E-5,1.1130900388485563E-12,9.994965938592473E-5,9.994965151654964E-5
77,9.994965438288069E-5,9.192644274115897E-13,9.994965841359914E-5,9.994965220363467E-5
78,9.994965433323773E-5,7.341243698357963E-13,9.994965738581006E-5,9.994965221272297E-5
79,9.994965433015492E-5,7.184352457623015E-13,9.994965738581006E-5,9.994965221272297E-5
80,9.994965434164048E-5,5.322981245574247E-13,9.994965692685807E-5,9.9949653014645E-5
81,9.99496543446859E-5,4.561700884390329E-13,9.994965610644157E-5,9.994965311464374E-5
82,9.994965431782688E-5,4.022488044358509E-13,9.99496559736989E-5,9.994965311464374E-5
83,9.994965432045328E-5,3.4639116866034725E-13,9.994965570935463E-5,9.994965311464374E-5
84,9.994965431628033E-5,2.6490977820005973E-13,9.994965544969342E-5,9.99496536384441E-5
85,9.994965431411132E-5,2.608624834990103E-13,9.994965544969342E-5,9.99496536384441E-5
86,9.994965431153386E-5,2.2999311990248286E-13,9.99496552526553E-5,9.994965370391198E-5
87,9.994965430821209E-5,1.8226162893745262E-13,9.994965506665995E-5,9.994965370391198E-5
88,9.994965430720892E-5,1.639566957209962E-13,9.994965506665995E-5,9.994965388628908E-5
89,9.994965430292536E-5,1.419583532013896E-13,9.994965485667574E-5,9.994965391601314E-5
90,9.994965429924948E-5,1.149711206422848E-13,9.994965481959467E-5,9.994965393325015E-5
91,9.994965429911885E-5,1.0071977658213175E-13,9.994965473353569E-5,9.99496540159403E-5
92,9.994965429647461E-5,8.770801486751673E-14,9.9949654610119E-5,9.994965406980786E-5
93,9.994965429708311E-5,7.794265289097207E-14,9.994965459731433E-5,9.994965408872603E-5
94,9.994965429405401E-5,6.244816250650632E-14,9.994965450391363E-5,9.994965411229058E-5
95,9.994965429411249E-5,5.053147185957171E-14,9.994965447804283E-5,9.994965413158087E-5
96,9.994965429301675E-5,4.6501042947582874E-14,9.994965447804283E-5,9.99496541560166E-5
97,9.99496542924853E-5,3.7830808855858895E-14,9.994965444399387E-5,9.994965418435189E-5
98,9.994965429133457E-5,3.472004453413642E-14,9.994965444399387E-5,9.994965418435189E-5
99,9.994965429098397E-5,2.7683121451196017E-14,9.994965440066642E-5,9.994965420986258E-5
100,9.994965429049906E-5,2.5394038721284267E-14,9.994965440066642E-5,9.994965422043061E-5
101,9.994965429010365E-5,2.1404142298101412E-14,9.994965436805964E-5,9.994965422686261E-5
102,9.99496542896246E-5,1.7376013563898026E-14,9.994965434781483E-5,9.994965424418066E-5
103,9.994965428940385E-5,1.5325733224848813E-14,9.994965434527352E-5,9.994965424496088E-5
104,9.99496542892418E-5,1.3431204554843784E-14,9.994965433792799E-5,9.994965424933635E-5
105,9.994965428872087E-5,1.1064115266667908E-14,9.994965432626353E-5,9.994965425695601E-5
106,9.994965428925021E-5,9.160733069371306E-15,9.994965432298189E-5,9.994965426254238E-5
107,9.994965428865261E-5,7.864377924295571E-15,9.994965431360518E-5,9.994965426667408E-5
108,9.99496542885467E-5,7.545050335068985E-15,9.994965431353318E-5,9.994965426667408E-5
109,9.994965428844578E-5,6.6421258684075845E-15,9.994965430956404E-5,9.994965426957244E-5
110,9.994965428849013E-5,4.8102114463324494E-15,9.994965430517631E-5,9.994965427548533E-5
111,9.99496542884113E-5,4.655858726671476E-15,9.994965430429088E-5,9.994965427518099E-5
112,9.994965428830516E-5,3.912894255817615E-15,9.994965430075714E-5,9.994965427518099E-5
113,9.994965428822135E-5,3.3099883458479914E-15,9.994965429866646E-5,9.994965427700784E-5
114,9.994965428817938E-5,2.7342044637955712E-15,9.994965429615835E-5,9.994965427963274E-5
115,9.994965428808838E-5,2.3893106307825568E-15,9.994965429615835E-5,9.994965428087847E-5
116,9.994965428811467E-5,2.0519179612087226E-15,9.994965429536484E-5,9.994965428244754E-5
117,9.994965428805035E-5,1.7680325667621443E-15,9.994965429347342E-5,9.994965428283473E-5
118,9.994965428804304E-5,1.4013400884553176E-15,9.994965429256802E-5,9.994965428348419E-5
119,9.99496542879796E-5,1.2572015872425944E-15,9.994965429199397E-5,9.994965428439666E-5
120,9.994965428798874E-5,1.1443733190966E-15,9.994965429169103E-5,9.994965428498982E-5
121,9.994965428794975E-5,9.567354621723193E-16,9.994965429115034E-5,9.994965428498982E-5
122,9.994965428793927E-5,8.807833943421873E-16,9.994965429037E-5,9.994965428533834E-5
123,9.994965428795177E-5,7.034106094283059E-16,9.994965428977563E-5,9.994965428588503E-5
124,9.994965428791782E-5,6.458912522402312E-16,9.994965428970576E-5,9.994965428603888E-5
125,9.994965428793012E-5,5.319804132194488E-16,9.994965428939208E-5,9.994965428644278E-5
126,9.994965428791514E-5,4.446542235122737E-16,9.994965428908956E-5,9.994965428662904E-5
127,9.994965428789787E-5,3.869787508574219E-16,9.994965428883415E-5,9.994965428671227E-5
128,9.994965428789554E-5,3.010412173437817E-16,9.994965428876905E-5,9.994965428681382E-5
129,9.99496542878946E-5,2.6605539214516994E-16,9.994965428860466E-5,9.994965428712527E-5
130,9.994965428788356E-5,2.236139729824901E-16,9.994965428845599E-5,9.994965428729864E-5
131,9.99496542878814E-5,2.0893213762086482E-16,9.994965428845599E-5,9.994965428727237E-5
132,9.994965428788131E-5,1.8670988146010191E-16,9.99496542883131E-5,9.994965428727237E-5
133,9.994965428787652E-5,1.5128778282229612E-16,9.99496542882948E-5,9.994965428742993E-5
134,9.994965428787304E-5,1.3016282915411644E-16,9.994965428821286E-5,9.994965428749404E-5
135,9.99496542878725E-5,1.1512609192278303E-16,9.994965428814064E-5,9.994965428749404E-5
136,9.99496542878701E-5,1.008281202336E-16,9.994965428812414E-5,9.994965428756811E-5
137,9.994965428786983E-5,8.08618407592909E-17,9.99496542880561E-5,9.994965428762579E-5
138,9.994965428786828E-5,7.677281689049376E-17,9.994965428805162E-5,9.994965428763448E-5
139,9.994965428786728E-5,6.254898113810251E-17,9.994965428804184E-5,9.99496542876767E-5
140,9.99496542878656E-5,4.9572751526392636E-17,9.99496542879899E-5,9.994965428771805E-5
141,9.994965428786549E-5,4.487334393900873E-17,9.99496542879899E-5,9.994965428772799E-5
142,9.99496542878657E-5,3.978568587000604E-17,9.994965428795997E-5,9.994965428774158E-5
143,9.994965428786332E-5,3.6815323624196916E-17,9.994965428795997E-5,9.994965428775954E-5
144,9.99496542878625E-5,2.685475179568093E-17,9.99496542879291E-5,9.994965428779289E-5
145,9.994965428786284E-5,2.4311568297855613E-17,9.994965428792767E-5,9.994965428779289E-5
146,9.994965428786284E-5,2.2433823069203385E-17,9.994965428791229E-5,9.994965428779949E-5
147,9.994965428786209E-5,1.695299321769855E-17,9.994965428790505E-5,9.994965428780791E-5
148,9.994965428786122E-5,1.5556262826555478E-17,9.994965428789989E-5,9.994965428781487E-5
149,9.994965428786135E-5,1.2936443735014533E-17,9.994965428789033E-5,9.994965428782371E-5
150,9.99496542878612E-5,1.209775970889597E-17,9.994965428788708E-5,9.994965428782539E-5
151,9.994965428786076E-5,1.012850843015229E-17,9.994965428788264E-5,9.994965428783351E-5
152,9.994965428786055E-5,9.293275955051618E-18,9.994965428788212E-5,9.994965428783493E-5
153,9.994965428786033E-5,7.877504797283198E-18,9.994965428787848E-5,9.994965428783698E-5
154,9.994965428786025E-5,6.616009599688326E-18,9.994965428787571E-5,9.994965428784062E-5
155,9.994965428786014E-5,5.59164253181096E-18,9.994965428787488E-5,9.994965428784348E-5
156,9.994965428786029E-5,4.497301147843283E-18,9.994965428787169E-5,9.994965428784465E-5
157,9.994965428786026E-5,4.2780270311627296E-18,9.994965428787169E-5,9.994965428784722E-5
158,9.99496542878604E-5,3.274433655862092E-18,9.994965428786898E-5,9.994965428784904E-5
159,9.994965428786042E-5,2.8801978213089304E-18,9.994965428786767E-5,9.994965428785114E-5
160,9.99496542878604E-5,2.7835639088105927E-18,9.994965428786605E-5,9.994965428785128E-5
161,9.994965428786063E-5,2.3245546474209075E-18,9.994965428786545E-5,9.994965428785285E-5
162,9.994965428786083E-5,1.9020802637254753E-18,9.994965428786406E-5,9.994965428785404E-5
163,9.994965428786091E-5,1.7099227863111449E-18,9.994965428786376E-5,9.994965428785435E-5
164,9.994965428786098E-5,1.3750175254833043E-18,9.994965428786274E-5,9.994965428785534E-5
165,9.994965428786098E-5,1.3281178592297472E-18,9.994965428786246E-5,9.99496542878556E-5
166,9.9949654287861E-5,1.1336452827210507E-18,9.994965428786198E-5,9.994965428785644E-5
167,9.9949654287861E-5,9.302074948177388E-19,9.994965428786163E-5,9.994965428785758E-5
168,9.994965428786105E-5,8.684016945162795E-19,9.994965428786128E-5,9.994965428785758E-5
169,9.9949654287861E-5,7.870443891238265E-19,9.994965428786116E-5,9.994965428785767E-5
170,9.994965428786099E-5,7.331602796123568E-19,9.994965428786097E-5,9.994965428785798E-5
171,9.994965428786102E-5,6.736564421998674E-19,9.994965428786074E-5,9.994965428785835E-5
172,9.9949654287861E-5,5.753184259179643E-19,9.994965428786044E-5,9.99496542878586E-5
173,9.994965428786102E-5,5.413706211087579E-19,9.994965428786042E-5,9.99496542878586E-5
174,9.994965428786102E-5,5.012759015977238E-19,9.994965428786036E-5,9.994965428785866E-5
175,9.994965428786103E-5,4.630287891498673E-19,9.994965428786015E-5,9.994965428785882E-5
176,9.994965428786105E-5,4.402740311470835E-19,9.994965428786007E-5,9.994965428785885E-5
177,9.994965428786103E-5,4.131442946769654E-19,9.994965428786007E-5,9.99496542878588E-5
178,9.994965428786105E-5,4.0293580053732986E-19,9.994965428785995E-5,9.99496542878588E-5
179,9.994965428786105E-5,3.2964331962126536E-19,9.994965428785988E-5,9.99496542878588E-5
180,9.994965428786105E-5,3.2847954294441245E-19,9.994965428785988E-5,9.99496542878588E-5
181,9.994965428786106E-5,2.597620343180973E-19,9.994965428785977E-5,9.994965428785903E-5
182,9.994965428786106E-5,2.6808837656303846E-19,9.994965428785977E-5,9.994965428785903E-5
183,9.994965428786106E-5,2.721497957419998
